id_restroom,STORE_NAME,STORE_LOCATION,city,Latitude,Longitude,Place_type
1130,Midtown West Vacation Rentals,Various Addresses,,40.79,-73.9488,hotel
1131,Edge Hotel,514 W. 168th St.,,40.8402,-73.9378,hotel
1132,Q&A Residential Hotel,70 Pine Street,,40.7063,-74.0079,hotel
1133,Holiday Inn Manhattan-Financial District,99 Washington St,,40.7083,-74.0144,hotel
1134,Aloft Manhattan Downtown - Financial District,49-53 Ann Street,,40.7103,-74.0068,hotel
1135,RIFF Downtown,102 Greenwich Street,,40.7083,-74.0134,hotel
1136,Jet Luxury at the Trump SoHo,246 Spring Street,,40.7256,-74.0055,hotel
1137,The Central Park North,137 W 111th street,,40.7995,-73.9535,hotel
1138,Morningside Inn,235 W 107th St.,,40.8018,-73.9667,hotel
1139,Beautiful Studio Near Central Park,244 East 71st Street,,40.7682,-73.9592,hotel
1140,Fairfield Inn & Suites New York Manhattan / Central Park,538 W 58th St,,40.7705,-73.9897,hotel
1141,Vacayo Affordable East Side Apartments,Various Addresses,,40.7267,-73.9831,hotel
1142,Vacayo Affordable West Side Apartments,Various Addresses,,40.7128,-74.0059,hotel
1143,3 West Club,3 W 51st Street,,40.7597,-73.9773,hotel
1144,The Melva Inn - Harlem,68 West 120 Street,,40.8042,-73.9469,hotel
1145,Bryant Park Studio Apartment next to Times Square,West 38th Street and 6th Avenue,,40.7523,-73.9859,hotel
1146,Courtyard New York Downtown Manhattan/World Trade Center,133 Greenwich Street,,40.7094,-74.013,hotel
1147,Central Park West Hostel,201 W 87th Street,,40.7885,-73.9748,hotel
1148,EVEN Hotel New York- Midtown East,221 East 44th Street,,40.7517,-73.9725,hotel
1149,HGU New York,34 East 32nd Street,,40.7462,-73.9832,hotel
1150,Heritage Hotel,18 West 25th Street,,40.7434,-73.99,hotel
1151,Hyatt House New York/Chelsea,815 Ave of the Americas,,40.7462,-73.9904,hotel
1152,Green Holidays Apartments,38 West 31st Street,,40.7473,-73.9878,hotel
1153,Sago Hotel,120 Allen Street,,40.7195,-73.9901,hotel
1154,Executive Class at MTS Hotel,790 7th Ave.,,40.7619,-73.9827,hotel
1155,Cozy Studio,250 East 50th Street,,40.755,-73.9689,hotel
1156,Beautiful 1 Bedroom Apartment,953 Columbus Avenue,,40.7997,-73.9624,hotel
1157,New York Guest Suites,135 West 28th Street,,40.7467,-73.9922,hotel
1158,Four Seasons New York Downtown,27 Barclay St,,40.7125,-74.0093,hotel
1159,Four Points By Sheraton New York Downtown,6 Platt St,,40.7075,-74.0063,hotel
1160,The Park Ave North,65 East 129th Street,,40.8078,-73.9377,hotel
1161,Arlo NoMad,11 East 31st Street,,40.7462,-73.9851,hotel
1162,The Bernic Hotel,145 East 47th Street,,40.7542,-73.9728,hotel
1163,Raintree at The Manhattan Club,200 W 56th St,,40.765,-73.9809,hotel
1164,11 Howard,11 Howard Street,,40.7193,-74,hotel
1165,Green Acre,239 East 51st Street Apartment 1E,,40.7558,-73.9689,hotel
1166,"The Beekman, A Thompson Hotel",123 Nassau Street,,40.7114,-74.0067,hotel
1167,Amazing Studio in the Heart of Manhattan,17 East 67th Street,,40.7688,-73.9682,hotel
1168,Renovated 2 BR Central Park,769-779 9th Avenue,,40.7647,-73.9881,hotel
1169,Beekman Tower by Bridgestreet,3 Mitchell Place,,40.7533,-73.9661,hotel
1170,Hello Apartments NYC,38 West 31st Street,,40.7472,-73.9878,hotel
1171,DoubleTree by Hilton New York Times Square West,350 W 40th St,,40.7568,-73.993,hotel
1172,Hotel 50 Bowery NYC,"50 Bowery, East Village",,40.7158,-73.9964,hotel
1173,AKA Central Park,42 West 58th Street,,40.7645,-73.9756,hotel
1174,Hotel Richland New York,5 Allen Street,,40.7147,-73.9931,hotel
1175,Oakwood at The Nash,222 East 39th Street,,40.7484,-73.9747,hotel
1176,AKA Wall Street,84 William Street,,40.708,-74.0078,hotel
1177,Beautiful Studio near Central Park,943 Columbus Avenue,,40.7994,-73.9625,hotel
1178,Four Points By Sheraton Manhattan Midtown West,446 10th Ave,,40.7551,-73.9987,hotel
1179,Gansevoort Meatpacking,18 9th Avenue at 13th street,,40.7399,-74.0058,hotel
1180,Crowne Plaza Midtown Manhattan,320 W 36th St,,40.7537,-73.9937,hotel
1181,Carnegie Hotel,160 W 56th St New York,,40.7667,-73.9808,hotel
1182,Broadway Hotel and Hostel,230 W 101st St,,40.798,-73.9699,hotel
1183,The Watson Hotel,440 West 57th Street,,40.7682,-73.9875,hotel
1184,Astor on the Park,465 Central Park West,,40.7997,-73.9589,hotel
1185,Hotel Hayden,127 West 28th Street,,40.7466,-73.9918,hotel
1186,Embassy Suites by Hilton New York Midtown Manhattan,60 West 37th Street,,40.7514,-73.9858,hotel
1187,Saint Nicholas Inn,154th Street,,40.8307,-73.943,hotel
1188,Hilton Garden Inn New York Times Square South,326 W 37th St,,40.7545,-73.9936,hotel
1189,Newark Garden Hotel,125 North Main Street,,43.0481,-77.0953,hotel
1190,Hudson Valley Hotel and Conference Center by Fairbridge,90 Rt. 17K,,41.5056,-74.0738,hotel
1191,Ramada Newburgh/West Point,1289 Route 300,,41.5077,-74.0681,hotel
1192,Howard Johnson Inn - Newburgh,95 Route 17K,,41.5054,-74.0733,hotel
1193,Courtyard by Marriott Newburgh Stewart Airport,4 Governor Dr,,41.5185,-74.1077,hotel
1194,Four Points by Sheraton Newburgh Stewart Airport,5 Lakeside Rd,,41.522,-74.1113,hotel
1195,"Super 8 Newburgh - West Point, Stewart International Airport",1287 Route 300,,41.5075,-74.0682,hotel
1196,Best Western Summit Inn,9500 Niagara Falls Blvd,,43.0954,-78.9538,hotel
1197,Hampton Inn Niagara Falls/Blvd,6501 Niagara Falls Blvd,,43.0889,-78.9882,hotel
1198,Holiday Inn Express Hotel & Suites Niagara Falls,10111 Niagara Falls Blvd,,43.0979,-78.9467,hotel
1199,Super 8 Niagara Falls/Buffalo Area,7680 Niagara Falls Blvd,,43.0883,-78.9763,hotel
1200,Four Points by Sheraton Niagara Falls,7001 Buffalo Ave,,43.0743,-78.9837,hotel
1201,Econo Lodge At The Falls North,5919 Niagara Falls Blvd,,43.0903,-78.9963,hotel
1202,Moonlite Motel Niagara Falls,7811 Niagara Falls Blvd,,43.0886,-78.9749,hotel
1203,Hampton Inn Niagara Falls,501 Rainbow Blvd,,43.0835,-79.0559,hotel
1204,Howard Johnson Closest to the Falls and Casino,454 Main St,,43.0897,-79.0624,hotel
1205,The Red Coach Inn,2 Buffalo Ave,,43.0842,-79.0634,hotel
1206,"The Giacomo, An Ascend Hotel Collection Member",222 First Street,,43.0853,-79.0617,hotel
1207,Days Inn Niagara Falls Buffalo,2821 Niagara Falls Blvd,,43.0892,-78.8924,hotel
1208,Holiday Inn Niagara Falls Scenic Downtown,114 Buffalo Ave,,43.0833,-79.0612,hotel
1209,"Sheraton at the Falls, Niagara Falls, NY",300 3rd St,,43.0862,-79.0591,hotel
1210,Rodeway Inn & Suites Niagara Falls,9802 Niagara Falls Blvd,,43.097,-78.949,hotel
1211,Swiss Cottage Inn,6831 Niagara Falls Blvd,,43.0885,-78.9846,hotel
1212,Quality Inn Niagara Falls,7708 Niagara Falls Blvd,,43.0884,-78.976,hotel
1213,Comfort Inn The Pointe,1 Prospect Pointe,,43.0871,-79.0631,hotel
1214,Seneca Niagara Resort & Casino,310 4th St,,43.0858,-79.0578,hotel
1215,Motel 6 Niagara Falls NY,9100 Niagara Falls Blvd,,43.0939,-78.9572,hotel
1216,Budget Host Inn Niagara Falls,6621 Niagara Falls Blvd,,43.0891,-78.9873,hotel
1217,Travelodge Niagara Falls,9401 Niagara Falls Blvd,,43.0939,-78.9569,hotel
1218,Quality Hotel & Suites At The Falls,240 1st Street,,43.0857,-79.0617,hotel
1219,Americas Best Value Inn,6505 Niagara Falls Blvd,,43.0894,-78.9891,hotel
1220,Days Inn Niagara At The Falls,443 Main St,,43.0895,-79.0627,hotel
1221,Knights Inn Niagara Falls Near IAG Airport,9001 Niagara Falls Blvd,,43.0933,-78.9591,hotel
1222,Pelican Motel,6817 Niagara Falls Boulevard,,43.0889,-78.9856,hotel
1223,AAshram Hotel by Niagara River,6508 Buffalo Ave,,43.0754,-78.9888,hotel
1224,AArya Hotel By Niagara Fashion Outlets,6734 Niagara Falls Boulevard,,43.089,-78.9859,hotel
1225,Fairfield Inn & Suites by Marriott Niagara Falls,643 Rainbow Blvd,,43.0837,-79.0532,hotel
1226,Cascade Inn Niagara Falls,7804 Niagara Falls Blvd,,43.0888,-78.9748,hotel
1227,Driftwood Motel,2754 Niagara Falls Blvd,,43.0907,-78.8974,hotel
1228,Sands Motel Niagara Falls,9393 Niagara Falls Blvd,,43.0945,-78.9555,hotel
1229,Red Maple Inn By The Falls,200 Rainbow Blvd,,43.084,-79.0599,hotel
1230,Rodeway Inn Niagara Falls,492 Main St,,43.0909,-79.0608,hotel
1231,Wingate By Wyndham Niagara Falls,333 Rainbow Blvd,,43.0835,-79.0578,hotel
1232,La Quinta Inn & Suites Niagara Falls,6225 Niagara Falls Blvd,,43.0898,-78.9929,hotel
1233,DoubleTree by Hilton Hotel Niagara Falls New York,401 Buffalo Ave,,43.0823,-79.0565,hotel
1234,Microtel Inn & Suites by Wyndham Niagara Falls,7726 Niagara Falls Blvd,,43.0891,-78.9752,hotel
1235,The Alpine Lodge,264 Main Street,,43.7,-73.9866,hotel
1236,Holiday Inn Express Syracuse Airport,5418 S Bay Road,,43.1167,-76.1433,hotel
1237,Best Western Syracuse Airport Inn,900 Colonel Eileen Collins Boulevard,,43.1137,-76.1177,hotel
1238,Comfort Inn & Suites Airport,6701 Buckley Rd,,43.0962,-76.1691,hotel
1239,Candlewood Suites - Syracuse Airport,5414 South Bay Road Town of Salina,,43.1167,-76.1433,hotel
1240,Econo Lodge & Suites,5396 S Bay Rd,,43.1143,-76.1443,hotel
1241,Red Carpet Inn North Syracuse,2914 Brewerton Rd,,43.1083,-76.1456,hotel
1242,Super 8 Norwich,6067 State Highway 12,,42.547,-75.5252,hotel
1243,Howard Johnson Hotel Norwich,75 N Broad St,,42.5341,-75.524,hotel
1244,Super 8 Nyack NY,47 Route 59,,41.0944,-73.9358,hotel
1245,West Gate Inn Nyack,26 Route 59,,41.0934,-73.9301,hotel
1246,Time Nyack,400 High Avenue,,41.0946,-73.93,hotel
1247,Quality Inn Gran-View,6765 State Highway 37,,44.6646,-75.5389,hotel
1248,Holiday Inn Express Olean,101 Main St,,42.087,-78.4299,hotel
1249,Microtel Inn & Suites by Wyndham Olean/Allegany,3234 Nys Route 417,,42.0797,-78.4776,hotel
1250,Best Western Plus University Inn,3051 W State Street Olean,,42.0768,-78.4666,hotel
1251,Fairfield Inn & Suites by Marriott Olean,3270 Route 417,,42.0807,-78.479,hotel
1252,The Alpine Homestead Bed & Breakfast,1314 County Route 29,,43.7717,-73.9233,hotel
1253,Super 8 Oneida Verona,215 Genesee Street,,43.0788,-75.6535,hotel
1254,Courtyard Oneonta,116 Courtyard Dr,,42.4464,-75.0501,hotel
1255,Clarion Hotel Oneonta,55 Market St,,42.4527,-75.0612,hotel
1256,Hampton Inn Oneonta,225 River St,,42.4442,-75.0864,hotel
1257,Holiday Inn Oneonta-Cooperstown Area,5206 State Highway 23,,42.4477,-75.0271,hotel
1258,Super 8 Oneonta/Cooperstown,4973 St Hwy 23,,42.4481,-75.0485,hotel
1259,Budget Inn Ontario,440 State Route 104,,43.2254,-77.3575,hotel
1260,Residence Inn Orangeburg,3 Stevens Way,,41.0408,-73.9489,hotel
1261,Holiday Inn Orangeburg-Rockland/Bergen Co,329 Route 303,,41.0457,-73.9452,hotel
1262,"Motel 6 Oriskany, NY",5920 Airport Rd,,43.1486,-75.3786,hotel
1263,Best Western Plus Captain's Quarters,26 E 1st Street,,43.4588,-76.5087,hotel
1264,Knights Inn Oswego East,101 State Route 104,,43.4606,-76.4909,hotel
1265,Knights Inn Oswego,309 W Seneca St,,43.4516,-76.5324,hotel
1266,Holiday Inn Express & Suites Oswego,140 E 13th St,,43.4612,-76.4903,hotel
1267,Quality Inn & Suites Riverfront,70 E 1st St,,43.4598,-76.5089,hotel
1268,K and G Lodge,1917 County Route 1,,43.4864,-76.4479,hotel
1269,Holiday Inn Express Owego,20 Hickory Park Rd,,42.0959,-76.2318,hotel
1270,Hampton Inn Owego,1030 State Route 17c,,42.0983,-76.2345,hotel
1271,Red Roof Inn & Suites Owego,1100 State Route 17C,,42.0959,-76.2325,hotel
1272,Comfort Inn & Suites JFK Airport,137-30 Redding Street,,40.6718,-73.844,hotel
1273,Days Inn & Suites Ozone Park/JFK Airport,137-08 Redding Street,,40.6721,-73.8439,hotel
1274,Ramada Painted Post Corning,304 S Hamilton St,,42.1477,-77.1087,hotel
1275,Holiday Inn Express Painted Post-Corning Area,9775 Victory Highway,,42.172,-77.1065,hotel
1276,Americas Best Value Inn,196 South Hamilton St.,,42.154,-77.1021,hotel
1277,Econo Lodge Painted Post - Corning,200 Robert Dann Blvd,,42.1548,-77.1092,hotel
1278,Hampton Inn Corning/Painted Post,248 Town Center Rd,,42.1487,-77.1074,hotel
1279,Corning Inn,255 South Hamilton Street,,42.1507,-77.1065,hotel
1280,Knights Inn Palatine Bridge,93 East Grand Street,,42.9098,-74.5614,hotel
1281,HNA Palisades Premiere Conference Center,334 Route 9W,,41.019,-73.9207,hotel
1282,Hilton Pearl River,500 Veterans Memorial Dr,,41.0478,-74.004,hotel
1283,Holiday Inn Express Hotel & Suites Peekskill - Hudson Valley,2 John Walsh Boulevard,,41.2778,-73.9391,hotel
1284,Inn on the Hudson,634 Main Street,,41.2904,-73.9262,hotel
1285,Best Western Plus Vineyard Inn & Suites,142 Lake St,,42.6572,-77.0548,hotel
1286,Finger Lakes Bed and Breakfast,128 South Avenue,,42.6553,-77.0508,hotel
1287,Microtel Inn & Suites Penn Yan Finger Lakes Region,124 Elm St,,42.6607,-77.055,hotel
1288,Hampton Inn by Hilton Penn Yan,110 Mace Street,,42.6517,-77.0623,hotel
1289,The Yorkshire Inn,1135 Rte 96,,42.9509,-77.032,hotel
1290,Summer House Guest House,123 Birch Creek Road,,42.1422,-74.4877,hotel
1291,Cider Mill Inn Bed and Breakfast,207 Glenwood Road,,41.2709,-74.4766,hotel
1292,Hilton Garden Inn Rochester Pittsford,800 Pittsford Victor Rd,,43.0582,-77.4735,hotel
1293,The Del Monte Lodge Renaissance Rochester Hotel & Spa,41 N Main St,,43.0937,-77.5143,hotel
1294,Hilton Garden Inn Melville,1575 Round Swamp Rd,,40.7825,-73.4452,hotel
1295,Homewood Suites Melville,1585 Round Swamp Rd,,40.7826,-73.4452,hotel
1296,Holiday Inn Plainview,215 Sunnyside Blvd,,40.7963,-73.4676,hotel
1297,Four Points by Sheraton Plainview Long Island,333 S Service Rd,,40.785,-73.4456,hotel
1298,Residence Inn Plainview Long Island,9 Gerhard Rd,,40.7735,-73.4774,hotel
1299,Best Western Plus Plattsburgh,446 Route 3,,44.6975,-73.4933,hotel
1300,La Quinta Inn & Suites Plattsburgh,16 Plaza Blvd,,44.7024,-73.4965,hotel
1301,Days Inn & Suites Plattsburgh,8 Everleth Drive,,44.6959,-73.4993,hotel
1302,Comfort Inn And Suites,411 Rt. 3,,44.6969,-73.488,hotel
1303,Econo Lodge Inn And Suites,528 Route 3,,44.6962,-73.5002,hotel
1304,Holiday Inn Plattsburgh - Adirondack Area,412 State Route 3,,44.6969,-73.4876,hotel
1305,Microtel Inn & Suites by Wyndham Plattsburgh,554 State Route 3,,44.696,-73.5022,hotel
1306,Hampton Inn & Suites Plattsburgh,586 State Route 3,,44.706,-73.5465,hotel
1307,Americas Best Value Inn,19 Booth Drive,,44.6977,-73.4982,hotel
1308,Super 8 Plattsburgh,7129 Route 9,,44.7252,-73.4368,hotel
1309,Fairfield Inn & Suites Plattsburgh,579 Route 3,,44.6959,-73.5044,hotel
1310,Danfords Hotel and Marina,25 E Broadway,,40.9478,-73.0684,hotel
1311,Americas Best Value Inn - Port Jefferson Station/Long Island,1371 ROUTE 112,,40.9166,-73.0354,hotel
1312,Days Inn Port Jervis,2247 Greenville Tpke,,41.3561,-74.661,hotel
1313,Knickerbocker Yacht Hotel,433 Main St,,40.8289,-73.7026,hotel
1314,The Clarkson Inn,1 Main St,,44.6686,-74.9863,hotel
1315,Hampton Inn Potsdam,169 Market Street,,44.6827,-74.987,hotel
1316,Days Inn Poughkeepsie,536 Haight Ave,,41.6949,-73.8973,hotel
1317,Courtyard by Marriott Poughkeepsie,2641 South Rd,,41.6699,-73.9294,hotel
1318,Holiday Inn Express Poughkeepsie,2750 South Road,,41.6766,-73.9283,hotel
1319,Poughkeepsie Inn,2625 South Road,,41.6673,-73.9298,hotel
1320,Best Western Plus The Inn & Suites At The Falls,50 Red Oaks Mill Rd,,41.6546,-73.8708,hotel
1321,Mercury Grand Hotel,2170 South Road,,41.6386,-73.9192,hotel
1322,Hampton Inn & Suites Poughkeepsie,2361 South Rd,,41.6493,-73.9268,hotel
1323,Residence Inn by Marriott Poughkeepsie,2525 South Rd,,41.6625,-73.9302,hotel
1324,Red Roof Inn PLUS+ Poughkeepsie,"2349 South Rd, Route 9",,41.6486,-73.9263,hotel
1325,Port Lodge Motel Pulaski,7351 State Route 3,,43.5621,-76.1882,hotel
1326,Knights Inn Pulaski,3723-3724 State Route 13,,43.5541,-76.1113,hotel
1327,Super 8 Pulaski,3800 State Route 13,,43.5572,-76.117,hotel
1328,Bavarian Manor Country Inn,866 Mountain Avenue,,42.2849,-74.0248,hotel
1329,Howard Johnson Inn Queens,220 - 16 Jamaica Avenue,,40.7191,-73.7339,hotel
1330,Country Inn & Suites By Carlson,1130 Route 9,,43.3483,-73.6902,hotel
1331,Sleep Inn & Suites,906 State Route 9,,43.3361,-73.679,hotel
1332,Six Flags Great Escape Lodge & Indoor Waterpark,89 Six Flags Dr,,43.3518,-73.6976,hotel
1333,Quality Inn Glens Falls,547 Aviation Rd,,43.3299,-73.6797,hotel
1334,"Super 8 Queensbury, Glens Falls",191 Corinth Road,,43.2974,-73.6807,hotel
1335,Econo Lodge,543 Aviation Rd,,43.3299,-73.6798,hotel
1336,Red Roof Inn Glens Falls Lake George,931 US Route 9,,43.3381,-73.68,hotel
1337,Days Inn Queensbury / Lake George,24 Big Boom Rd,,43.2967,-73.6779,hotel
1338,Ramada Queensbury/Lake George,1 Abbey Ln,,43.3266,-73.6834,hotel
1339,Duck Lake Campground,RD 3 Duck Lake Road,,43.1511,-76.6938,hotel
1340,The Red Hook Country Inn,7460 S. Broadway,,41.9939,-73.8766,hotel
1341,Wyndham Garden LaGuardia South,61-18 93rd St,,40.7321,-73.8667,hotel
1342,Capital Inn & Suites,110 Columbia Turnpike,,42.6232,-73.7385,hotel
1343,Holiday Inn Express Hotel & Suites East Greenbush,8 Empire Dr,,42.6332,-73.7022,hotel
1344,The Lake House Townhouses,10 Gould Ave,,42.8551,-74.9849,hotel
1345,Holiday Inn Express Hotel & Suites Long Island-East End,1707 Old Country Rd,,40.9244,-72.7021,hotel
1346,Hyatt Place Long Island East End,451 East Main Street,,40.9188,-72.6562,hotel
1347,Hotel Indigo East End,1830 W Main St,,40.9186,-72.7211,hotel
1348,Hilton Garden Inn Riverhead,2038 Old Country Rd,,40.9225,-72.7155,hotel
1349,Budget Host East End Hotel in Riverhead,30 Lake Avenue,,40.9134,-72.6631,hotel
1350,Greenview Inn Riverhead,1433 W Main St,,40.9165,-72.6995,hotel
1351,The East Avenue Inn & Suites,384 East Avenue,,43.1549,-77.5938,hotel
1352,Country Inn & Suites Rochester-Pittsford-Brighton,2835 Monroe Avenue,,43.1109,-77.5476,hotel
1353,"Homewood Suites by Hilton Rochester/Greece, NY",400 Center Place Dr,,43.2084,-77.6717,hotel
1354,Hampton Inn & Suites Rochester/Henrietta,280 Clay Rd,,43.086,-77.6179,hotel
1355,Microtel Inn & Suites by Wyndham Chili/Rochester Airport,3258 Chili Ave,,43.1036,-77.7533,hotel
1356,Comfort Inn Rochester - Greece,1501 Ridge Rd W,,43.2054,-77.6676,hotel
1357,Radisson Hotel Rochester Riverside,120 East Main Street,,43.1566,-77.6093,hotel
1358,Hampton Inn Rochester Irondequoit,1323 E Ridge Rd,,43.198,-77.5821,hotel
1359,DoubleTree by Hilton Rochester,1111 Jefferson Rd,,43.0871,-77.6065,hotel
1360,Comfort Suites,2085 Hylan Dr,,43.0722,-77.6255,hotel
1361,The Strathallan- a DoubleTree by Hilton,550 East Ave,,43.1539,-77.5897,hotel
1362,Hyatt Regency Rochester,125 East Main Street,,43.1567,-77.6085,hotel
1363,Best Western Rochester Marketplace Inn,940 Jefferson Rd,,43.0873,-77.612,hotel
1364,Comfort Inn Rochester Monroe Avenue,2729 Monroe Ave,,43.1116,-77.5484,hotel
1365,Hampton Inn Rochester - North,500 Center Place Dr,,43.2095,-77.6714,hotel
1366,Extended Stay America - Rochester - Greece,600 Center Place Dr,,43.2104,-77.6716,hotel
1367,Fairfield Inn & Suites by Marriott Rochester West/Greece,400 Paddy Creek Cir,,43.2043,-77.6731,hotel
1368,Extended Stay America - Rochester - Henrietta,700 Commons Way,,43.0871,-77.6014,hotel
1369,Homewood Suites Rochester Henrietta,2095 Hylan Dr,,43.072,-77.6256,hotel
1370,Rochester Airport Marriott,1890 Ridge Rd W,,43.208,-77.6782,hotel
1371,Holiday Inn Express Rochester - Greece,1635 W Ridge Road,,43.2059,-77.671,hotel
1372,Residence Inn by Marriott Rochester Henrietta,1300 Jefferson Rd,,43.0871,-77.5956,hotel
1373,A B&B at the Edward Harris House Inn,35 Argyle Street,,43.1496,-77.5743,hotel
1374,Holiday Inn Express Rochester NE- Irondequoit,2200 Goodman St N,,43.1967,-77.5768,hotel
1375,Inn on Broadway,26 Broadway,,43.1564,-77.6002,hotel
1376,Holiday Inn Rochester Downtown,70 State St,,43.1569,-77.6136,hotel
1377,Residence Inn by Marriott West Rochester,500 Paddy Creek Cir,,43.2051,-77.6733,hotel
1378,Courtyard by Marriott Rochester East/Penfield,1000 Linden Park,,43.1253,-77.4986,hotel
1379,Towpath Motel,2323 Monroe Avenue,,43.12,-77.5575,hotel
1380,"Home2 Suites by Hilton Rochester Henrietta, NY",999 Jefferson Road,,43.0871,-77.6116,hotel
1381,Holiday Inn Express Rochester - University Area,717 E Henrietta Rd,,43.1068,-77.6174,hotel
1382,"Country Inn & Suites, Rochester Airport-University Area",797 E. Henrietta Rd,,43.105,-77.6158,hotel
1383,Holiday Inn Hotel & Suites Rochester - Marketplace,800 Jefferson Rd,,43.0871,-77.6318,hotel
1384,Courtyard by Marriott Rochester Brighton,33 Corporate Woods,,43.1068,-77.6189,hotel
1385,Staybridge Suites Rochester University,1000 Genesee St,,43.1304,-77.6363,hotel
1386,Lexington Hotel Rochester Airport,911 Brooks Ave,,43.1309,-77.6591,hotel
1387,Best Western The Inn At Rochester Airport,395 Buell Road,,43.131,-77.6659,hotel
1388,Quality Inn Rochester Airport,1273 Chili Ave,,43.1393,-77.6687,hotel
1389,Fairfield Inn Marriott Rochester Airport,1200 Brooks Ave,,43.1308,-77.6689,hotel
1390,Radisson Hotel Rochester Airport,175 Jefferson Road,,43.0926,-77.6646,hotel
1391,Hilton Garden Inn Rochester University,30 Celebration Drive,,43.1232,-77.6197,hotel
1392,Motel 6 Rochester Airport,155 Buell Rd,,43.1364,-77.666,hotel
1393,Econo Lodge,3990 W Henrietta Road,,43.0727,-77.6445,hotel
1394,Hilton Garden Inn Rochester Downtown,155 E Main St,,43.1568,-77.608,hotel
1395,Hampton Inn by Hilton Rochester Penfield,950 Panorama Trail South,,43.1242,-77.4876,hotel
1396,Ramada Rock Hill at Sullivan Center,283 Rock Hill Drive,,41.6225,-74.5902,hotel
1397,Windsong Retreat Bed & Breakfast,78 Katrina Falls Road,,41.6226,-74.6028,hotel
1398,Best Western Mill River Manor,173 Sunrise Hwy,,40.6575,-73.6489,hotel
1399,Ramada Rockville Centre,1000 Sunrise Hwy,,40.6567,-73.624,hotel
1400,Hampton Inn & Suites by Hilton Rockville Centre,125 Merrick Rd,,40.6577,-73.6526,hotel
1401,Rockville Centre Inn,415 Ocean Avenue,,40.6562,-73.6575,hotel
1402,Hampton Inn Rome,1352 Floyd Avenue,,43.2226,-75.4195,hotel
1403,Wingate By Wyndham Rome,90 Dart Cir,,43.2097,-75.4134,hotel
1404,Quality Inn Rome,200 S James St,,43.2088,-75.4596,hotel
1405,Inn At The Beeches,"7900 Turin Road, Rt 26",,43.2442,-75.4566,hotel
1406,Red Carpet Inn Rome,799 Lawrence St,,43.1961,-75.4545,hotel
1407,Hilton Garden Inn Islip,3485 Veterans Memorial Hwy,,40.7871,-73.1231,hotel
1408,Courtyard by Marriott Long Island MacArthur Airport,5000 Express Dr S,,40.8136,-73.1028,hotel
1409,Rodeway Inn Macarthur Airport,3055 Veterans Memorial Hwy,,40.7883,-73.1385,hotel
1410,The 1850 House Inn and Tavern,435 Main Street,,41.8438,-74.0839,hotel
1411,The Roslyn Hotel,1221 Old Northern Blvd,,40.801,-73.6523,hotel
1412,Holiday Inn Express Roslyn - Manhasset Area,1053 Northern Boulevard,,40.7983,-73.6641,hotel
1413,Hilton Garden Inn Roslyn,3 Harbor Park Drive,,40.8078,-73.6569,hotel
1414,Courtyard by Marriott Rye,631 Midland Ave,,40.9893,-73.6713,hotel
1415,Doral Arrowwood,975 Anderson Hill Rd,,41.0423,-73.6869,hotel
1416,Hilton Westchester,699 Westchester Ave,,41.0083,-73.6904,hotel
1417,Goodfellos Suites,202 West Main Street,,43.9474,-76.1204,hotel
1418,Holiday Inn Express & Suites Salamanca,779 Broad St,,42.1593,-78.744,hotel
1419,Seneca Allegany Resort & Casino,777 Seneca Allegany Blvd,,42.153,-78.7463,hotel
1420,Caldwell House Bed & Breakfast,25 Orrs Mills Road,,41.4315,-74.1227,hotel
1421,Kiwassa Lake Bed & Breakfast and Cabins,1150 Kiwassa Lake Rd,,44.2878,-74.1583,hotel
1422,Best Western Mountain Lake Inn,487 Lake Flower Avenue,,44.3147,-74.1194,hotel
1423,The Saratoga Hilton,534 Broadway,,43.0858,-73.7837,hotel
1424,Saratoga Downtowner,413 Broadway,,43.0816,-73.786,hotel
1425,The Inn at Saratoga,231 Broadway,,43.0758,-73.7869,hotel
1426,Comfort Inn & Suites,17 Old Gick Rd,,43.1036,-73.751,hotel
1427,Best Western Plus Saratoga Springs,3291 S Broadway,,43.0433,-73.7907,hotel
1428,Hilton Garden Inn Saratoga Springs,125 S Broadway,,43.0693,-73.7888,hotel
1429,South Broadway Inn and Spa,120 S Broadway,,43.0695,-73.7888,hotel
1430,Holiday Inn Saratoga Springs,232 Broadway,,43.0762,-73.7868,hotel
1431,Courtyard by Marriott Saratoga Springs,11 Excelsior Ave,,43.0884,-73.7789,hotel
1432,Residence Inn by Marriott Saratoga Springs,295 Excelsior Ave,,43.0947,-73.7549,hotel
1433,Union Gables Bed & Breakfast,55 Union Ave,,43.0772,-73.7799,hotel
1434,Saratoga Farmstead B&B,41 Locust Grove RD,,43.0943,-73.8249,hotel
1435,Community Court at Congress Park,248 Broadway,,43.0768,-73.7866,hotel
1436,Gideon Putnam Resort And Spa,24 Gideon Putnam Rd,,43.0578,-73.7982,hotel
1437,Embassy Suites Saratoga Springs,86 Congress St,,43.0793,-73.7899,hotel
1438,Saratoga Casino Hotel,342 Jefferson St,,43.0617,-73.7786,hotel
1439,The Inn At Five Points,102 Lincoln Ave,,43.0736,-73.7809,hotel
1440,Comfort Inn Saugerties,2790 Route 32,,42.0895,-73.9734,hotel
1441,Howard Johnson Inn - Saugerties,2764 Route 32,,42.0877,-73.9741,hotel
1442,Diamond Mills Hotel & Tavern,25 South Partition Street,,42.0731,-73.9509,hotel
